,season,round,driver,driver_points,driver_wins,driver_standings_pos
598,1992,6,lehto,0.0,0.0,18.0
599,1992,6,fittipaldi,0.0,0.0,23.0
600,1992,6,wendlinger,0.0,0.0,19.0
601,1992,6,grouillard,0.0,0.0,20.0
602,1992,6,katayama,0.0,0.0,21.0
603,1992,6,boutsen,0.0,0.0,22.0
604,1992,6,belmondo,0.0,0.0,25.0
605,1992,6,poele,0.0,0.0,26.0
606,1992,7,mansell,56.0,5.0,1.0
607,1992,7,patrese,28.0,0.0,2.0
608,1992,7,michael_schumacher,20.0,0.0,3.0
609,1992,7,senna,18.0,1.0,4.0
610,1992,7,berger,8.0,0.0,5.0
611,1992,7,alesi,7.0,0.0,6.0
612,1992,7,brundle,5.0,0.0,7.0
613,1992,7,alboreto,5.0,0.0,8.0
614,1992,7,cesaris,2.0,0.0,10.0
615,1992,7,wendlinger,0.0,0.0,21.0
616,1992,7,capelli,2.0,0.0,9.0
617,1992,7,martini,2.0,0.0,11.0
618,1992,7,comas,0.0,0.0,16.0
619,1992,7,herbert,1.0,0.0,12.0
620,1992,7,hakkinen,1.0,0.0,13.0
621,1992,7,gachot,1.0,0.0,14.0
622,1992,7,suzuki,0.0,0.0,15.0
623,1992,7,gugelmin,0.0,0.0,17.0
624,1992,7,morbidelli,0.0,0.0,18.0
625,1992,7,lehto,0.0,0.0,19.0
626,1992,7,fittipaldi,0.0,0.0,20.0
627,1992,7,grouillard,0.0,0.0,22.0
628,1992,7,katayama,0.0,0.0,23.0
629,1992,7,boutsen,0.0,0.0,24.0
630,1992,7,belmondo,0.0,0.0,25.0
631,1992,7,poele,0.0,0.0,26.0
632,1992,8,mansell,56.0,5.0,1.0
633,1992,8,patrese,28.0,0.0,2.0
634,1992,8,michael_schumacher,26.0,0.0,3.0
635,1992,8,senna,18.0,1.0,4.0
636,1992,8,berger,18.0,1.0,5.0
637,1992,8,alesi,11.0,0.0,6.0
638,1992,8,brundle,5.0,0.0,7.0
639,1992,8,alboreto,5.0,0.0,8.0
640,1992,8,hakkinen,1.0,0.0,15.0
641,1992,8,cesaris,4.0,0.0,9.0
642,1992,8,wendlinger,3.0,0.0,10.0
643,1992,8,comas,1.0,0.0,13.0
644,1992,8,capelli,2.0,0.0,11.0
645,1992,8,herbert,1.0,0.0,14.0
646,1992,8,martini,2.0,0.0,12.0
647,1992,8,gachot,1.0,0.0,16.0
648,1992,8,suzuki,0.0,0.0,17.0
649,1992,8,morbidelli,0.0,0.0,19.0
650,1992,8,gugelmin,0.0,0.0,18.0
651,1992,8,lehto,0.0,0.0,20.0
652,1992,8,grouillard,0.0,0.0,22.0
653,1992,8,fittipaldi,0.0,0.0,21.0
654,1992,8,katayama,0.0,0.0,23.0
655,1992,8,boutsen,0.0,0.0,24.0
656,1992,8,belmondo,0.0,0.0,25.0
657,1992,8,poele,0.0,0.0,26.0
658,1992,9,mansell,66.0,6.0,1.0
659,1992,9,patrese,34.0,0.0,2.0
660,1992,9,michael_schumacher,26.0,0.0,3.0
661,1992,9,berger,18.0,1.0,5.0
662,1992,9,senna,18.0,1.0,4.0
663,1992,9,brundle,9.0,0.0,7.0
664,1992,9,alesi,11.0,0.0,6.0
665,1992,9,hakkinen,4.0,0.0,9.0
666,1992,9,alboreto,5.0,0.0,8.0
667,1992,9,cesaris,4.0,0.0,10.0
668,1992,9,wendlinger,3.0,0.0,11.0
669,1992,9,comas,3.0,0.0,12.0
670,1992,9,capelli,2.0,0.0,13.0
671,1992,9,herbert,2.0,0.0,14.0
672,1992,9,martini,2.0,0.0,15.0
673,1992,9,gachot,1.0,0.0,16.0
674,1992,9,suzuki,0.0,0.0,17.0
675,1992,9,morbidelli,0.0,0.0,18.0
676,1992,9,gugelmin,0.0,0.0,19.0
677,1992,9,lehto,0.0,0.0,20.0
678,1992,9,grouillard,0.0,0.0,21.0
679,1992,9,fittipaldi,0.0,0.0,22.0
680,1992,9,katayama,0.0,0.0,23.0
681,1992,9,boutsen,0.0,0.0,24.0
682,1992,9,belmondo,0.0,0.0,25.0
683,1992,9,poele,0.0,0.0,26.0
684,1992,9,tarquini,0.0,0.0,0.0
685,1992,9,damon_hill,0.0,0.0,0.0
686,1992,10,mansell,76.0,7.0,1.0
687,1992,10,patrese,40.0,0.0,2.0
688,1992,10,michael_schumacher,29.0,0.0,3.0
689,1992,10,senna,18.0,1.0,5.0
690,1992,10,berger,20.0,1.0,4.0
691,1992,10,brundle,13.0,0.0,6.0
692,1992,10,alesi,11.0,0.0,7.0
693,1992,10,hakkinen,5.0,0.0,8.0
694,1992,10,alboreto,5.0,0.0,9.0
695,1992,10,cesaris,4.0,0.0,10.0
696,1992,10,comas,3.0,0.0,12.0
697,1992,10,wendlinger,3.0,0.0,11.0
698,1992,10,capelli,2.0,0.0,13.0
699,1992,10,herbert,2.0,0.0,14.0
700,1992,10,martini,2.0,0.0,15.0
701,1992,10,gachot,1.0,0.0,16.0
702,1992,10,suzuki,0.0,0.0,17.0
703,1992,10,morbidelli,0.0,0.0,18.0
704,1992,10,boutsen,0.0,0.0,24.0
705,1992,10,gugelmin,0.0,0.0,19.0
706,1992,10,lehto,0.0,0.0,20.0
707,1992,10,grouillard,0.0,0.0,21.0
708,1992,10,fittipaldi,0.0,0.0,22.0
709,1992,10,katayama,0.0,0.0,23.0
710,1992,10,belmondo,0.0,0.0,25.0
711,1992,10,poele,0.0,0.0,26.0
712,1992,10,tarquini,0.0,0.0,27.0
713,1992,10,damon_hill,0.0,0.0,28.0
714,1992,11,mansell,86.0,8.0,1.0
715,1992,11,patrese,40.0,0.0,2.0
716,1992,11,senna,24.0,1.0,4.0
717,1992,11,michael_schumacher,33.0,0.0,3.0
718,1992,11,berger,20.0,1.0,5.0
719,1992,11,brundle,16.0,0.0,6.0
720,1992,11,alesi,13.0,0.0,7.0
721,1992,11,hakkinen,5.0,0.0,8.0
722,1992,11,alboreto,5.0,0.0,9.0
723,1992,11,cesaris,4.0,0.0,10.0
724,1992,11,comas,4.0,0.0,11.0
725,1992,11,wendlinger,3.0,0.0,12.0
726,1992,11,capelli,2.0,0.0,13.0
727,1992,11,herbert,2.0,0.0,14.0
728,1992,11,martini,2.0,0.0,15.0
729,1992,11,gachot,1.0,0.0,16.0
730,1992,11,suzuki,0.0,0.0,17.0
731,1992,11,morbidelli,0.0,0.0,18.0
732,1992,11,boutsen,0.0,0.0,19.0
733,1992,11,gugelmin,0.0,0.0,20.0
734,1992,11,lehto,0.0,0.0,21.0
735,1992,11,grouillard,0.0,0.0,22.0
736,1992,11,fittipaldi,0.0,0.0,23.0
737,1992,11,katayama,0.0,0.0,24.0
738,1992,11,belmondo,0.0,0.0,25.0
739,1992,11,damon_hill,0.0,0.0,28.0
740,1992,11,poele,0.0,0.0,26.0
741,1992,11,tarquini,0.0,0.0,27.0
742,1992,12,mansell,92.0,8.0,1.0
743,1992,12,patrese,40.0,0.0,2.0
744,1992,12,michael_schumacher,33.0,0.0,4.0
745,1992,12,senna,34.0,2.0,3.0
746,1992,12,berger,24.0,1.0,5.0
747,1992,12,brundle,18.0,0.0,6.0
748,1992,12,alesi,13.0,0.0,7.0
749,1992,12,hakkinen,8.0,0.0,8.0
750,1992,12,alboreto,5.0,0.0,9.0
751,1992,12,cesaris,4.0,0.0,10.0
752,1992,12,comas,4.0,0.0,11.0
753,1992,12,wendlinger,3.0,0.0,12.0
754,1992,12,capelli,3.0,0.0,13.0
755,1992,12,herbert,2.0,0.0,14.0
756,1992,12,martini,2.0,0.0,15.0
757,1992,12,gachot,1.0,0.0,16.0
758,1992,12,lehto,0.0,0.0,21.0
759,1992,12,suzuki,0.0,0.0,17.0
760,1992,12,morbidelli,0.0,0.0,18.0
761,1992,12,boutsen,0.0,0.0,19.0
762,1992,12,gugelmin,0.0,0.0,20.0
763,1992,12,grouillard,0.0,0.0,22.0
764,1992,12,fittipaldi,0.0,0.0,23.0
765,1992,12,katayama,0.0,0.0,24.0
766,1992,12,belmondo,0.0,0.0,25.0
767,1992,12,poele,0.0,0.0,27.0
768,1992,12,damon_hill,0.0,0.0,26.0
769,1992,12,naspetti,0.0,0.0,0.0
770,1992,12,tarquini,0.0,0.0,28.0
771,1992,12,modena,0.0,0.0,0.0
772,1992,13,mansell,98.0,8.0,1.0
773,1992,13,michael_schumacher,43.0,1.0,3.0
774,1992,13,senna,36.0,2.0,4.0
775,1992,13,patrese,44.0,0.0,2.0
776,1992,13,berger,24.0,1.0,5.0
777,1992,13,brundle,21.0,0.0,6.0
778,1992,13,alesi,13.0,0.0,7.0
779,1992,13,hakkinen,9.0,0.0,8.0
780,1992,13,alboreto,5.0,0.0,9.0
781,1992,13,cesaris,4.0,0.0,10.0
782,1992,13,comas,4.0,0.0,11.0
783,1992,13,wendlinger,3.0,0.0,12.0
784,1992,13,capelli,3.0,0.0,13.0
785,1992,13,herbert,2.0,0.0,14.0
786,1992,13,martini,2.0,0.0,15.0
787,1992,13,gachot,1.0,0.0,16.0
788,1992,13,lehto,0.0,0.0,17.0
789,1992,13,suzuki,0.0,0.0,18.0
790,1992,13,morbidelli,0.0,0.0,19.0
791,1992,13,boutsen,0.0,0.0,20.0
792,1992,13,gugelmin,0.0,0.0,21.0
793,1992,13,grouillard,0.0,0.0,22.0
794,1992,13,fittipaldi,0.0,0.0,23.0
795,1992,13,katayama,0.0,0.0,24.0
796,1992,13,belmondo,0.0,0.0,25.0
797,1992,13,poele,0.0,0.0,26.0
798,1992,13,damon_hill,0.0,0.0,27.0
799,1992,13,naspetti,0.0,0.0,28.0
800,1992,13,tarquini,0.0,0.0,29.0
801,1992,13,modena,0.0,0.0,30.0
802,1992,14,mansell,98.0,8.0,1.0
803,1992,14,senna,46.0,3.0,3.0
804,1992,14,michael_schumacher,47.0,1.0,2.0
805,1992,14,patrese,46.0,0.0,4.0
806,1992,14,berger,27.0,1.0,5.0
807,1992,14,brundle,27.0,0.0,6.0
808,1992,14,alesi,13.0,0.0,7.0
809,1992,14,hakkinen,9.0,0.0,8.0
810,1992,14,alboreto,5.0,0.0,9.0
811,1992,14,cesaris,5.0,0.0,10.0
812,1992,14,comas,4.0,0.0,11.0
813,1992,14,wendlinger,3.0,0.0,12.0
814,1992,14,capelli,3.0,0.0,13.0
815,1992,14,herbert,2.0,0.0,14.0
816,1992,14,martini,2.0,0.0,15.0
817,1992,14,gachot,1.0,0.0,16.0
818,1992,14,lehto,0.0,0.0,17.0
819,1992,14,suzuki,0.0,0.0,18.0
820,1992,14,boutsen,0.0,0.0,20.0
821,1992,14,morbidelli,0.0,0.0,19.0
822,1992,14,gugelmin,0.0,0.0,21.0
823,1992,14,grouillard,0.0,0.0,22.0
824,1992,14,fittipaldi,0.0,0.0,23.0
825,1992,14,katayama,0.0,0.0,24.0
826,1992,14,belmondo,0.0,0.0,25.0
827,1992,14,poele,0.0,0.0,26.0
828,1992,14,naspetti,0.0,0.0,28.0
829,1992,14,damon_hill,0.0,0.0,27.0
830,1992,14,modena,0.0,0.0,30.0
831,1992,14,tarquini,0.0,0.0,29.0
832,1992,15,mansell,108.0,9.0,1.0
833,1992,15,patrese,46.0,0.0,4.0
834,1992,15,senna,50.0,3.0,2.0
835,1992,15,michael_schumacher,47.0,1.0,3.0
836,1992,15,berger,33.0,1.0,5.0
837,1992,15,brundle,30.0,0.0,6.0
838,1992,15,alesi,13.0,0.0,7.0
839,1992,15,hakkinen,11.0,0.0,8.0
840,1992,15,cesaris,5.0,0.0,10.0
841,1992,15,alboreto,6.0,0.0,9.0
842,1992,15,comas,4.0,0.0,11.0
843,1992,15,wendlinger,3.0,0.0,12.0
844,1992,15,capelli,3.0,0.0,13.0
845,1992,15,herbert,2.0,0.0,14.0
846,1992,15,martini,2.0,0.0,15.0
847,1992,15,fittipaldi,0.0,0.0,23.0
848,1992,15,gachot,1.0,0.0,16.0
849,1992,15,lehto,0.0,0.0,17.0
850,1992,15,suzuki,0.0,0.0,18.0
851,1992,15,boutsen,0.0,0.0,19.0
852,1992,15,morbidelli,0.0,0.0,20.0
853,1992,15,gugelmin,0.0,0.0,21.0
854,1992,15,modena,0.0,0.0,29.0
855,1992,15,grouillard,0.0,0.0,22.0
856,1992,15,katayama,0.0,0.0,24.0
857,1992,15,belmondo,0.0,0.0,25.0
858,1992,15,poele,0.0,0.0,26.0
859,1992,15,naspetti,0.0,0.0,27.0
860,1992,15,damon_hill,0.0,0.0,28.0
861,1992,15,larini,0.0,0.0,0.0
862,1992,16,mansell,108.0,9.0,1.0
863,1992,16,patrese,56.0,1.0,2.0
864,1992,16,michael_schumacher,47.0,1.0,4.0
865,1992,16,senna,50.0,3.0,3.0
866,1992,16,berger,39.0,1.0,5.0
867,1992,16,brundle,34.0,0.0,6.0
868,1992,16,alesi,15.0,0.0,7.0
869,1992,16,hakkinen,11.0,0.0,8.0
870,1992,16,cesaris,8.0,0.0,9.0
871,1992,16,alboreto,6.0,0.0,10.0
872,1992,16,comas,4.0,0.0,11.0
873,1992,16,wendlinger,3.0,0.0,12.0
874,1992,16,capelli,3.0,0.0,13.0
875,1992,16,boutsen,0.0,0.0,20.0
876,1992,16,herbert,2.0,0.0,14.0
877,1992,16,martini,2.0,0.0,15.0
878,1992,16,modena,0.0,0.0,23.0
879,1992,16,fittipaldi,1.0,0.0,16.0
880,1992,16,gachot,1.0,0.0,17.0
881,1992,16,suzuki,0.0,0.0,19.0
882,1992,16,lehto,0.0,0.0,18.0
883,1992,16,morbidelli,0.0,0.0,21.0
884,1992,16,gugelmin,0.0,0.0,22.0
885,1992,16,grouillard,0.0,0.0,24.0
886,1992,16,katayama,0.0,0.0,25.0
887,1992,16,belmondo,0.0,0.0,26.0
888,1992,16,poele,0.0,0.0,27.0
889,1992,16,naspetti,0.0,0.0,28.0
890,1992,16,larini,0.0,0.0,30.0
891,1992,16,damon_hill,0.0,0.0,29.0
892,1993,1,prost,0.0,0.0,0.0
893,1993,1,senna,0.0,0.0,0.0
894,1993,1,blundell,0.0,0.0,0.0
895,1993,1,fittipaldi,0.0,0.0,0.0
896,1993,1,lehto,0.0,0.0,0.0
897,1993,1,berger,0.0,0.0,0.0
898,1993,1,warwick,0.0,0.0,0.0
899,1993,2,senna,6.0,0.0,2.0
900,1993,2,prost,10.0,1.0,1.0
901,1993,2,damon_hill,0.0,0.0,0.0
902,1993,2,blundell,4.0,0.0,3.0
903,1993,2,michael_schumacher,0.0,0.0,0.0
904,1993,2,fittipaldi,3.0,0.0,4.0
905,1993,2,herbert,0.0,0.0,0.0
906,1993,2,lehto,2.0,0.0,5.0
907,1993,2,berger,1.0,0.0,6.0
908,1993,2,zanardi,0.0,0.0,0.0
909,1993,2,warwick,0.0,0.0,7.0
910,1993,2,alliot,0.0,0.0,0.0
911,1993,2,alesi,0.0,0.0,0.0
912,1993,2,comas,0.0,0.0,0.0
913,1993,2,alboreto,0.0,0.0,0.0
914,1993,2,badoer,0.0,0.0,0.0
915,1993,3,senna,16.0,1.0,1.0
916,1993,3,prost,10.0,1.0,2.0
917,1993,3,damon_hill,6.0,0.0,3.0
918,1993,3,blundell,6.0,0.0,4.0
919,1993,3,herbert,3.0,0.0,7.0
920,1993,3,michael_schumacher,4.0,0.0,5.0
921,1993,3,fittipaldi,3.0,0.0,6.0
922,1993,3,lehto,2.0,0.0,8.0
923,1993,3,patrese,0.0,0.0,0.0
924,1993,3,zanardi,1.0,0.0,10.0
925,1993,3,barbazza,0.0,0.0,0.0
926,1993,3,berger,1.0,0.0,9.0
927,1993,3,warwick,0.0,0.0,11.0
928,1993,3,alliot,0.0,0.0,12.0
929,1993,3,alesi,0.0,0.0,13.0
930,1993,3,comas,0.0,0.0,14.0
931,1993,3,barrichello,0.0,0.0,0.0
932,1993,3,alboreto,0.0,0.0,15.0
933,1993,3,badoer,0.0,0.0,16.0
934,1993,4,senna,26.0,2.0,1.0
935,1993,4,prost,14.0,1.0,2.0
936,1993,4,damon_hill,12.0,0.0,3.0
937,1993,4,michael_schumacher,4.0,0.0,6.0
938,1993,4,blundell,6.0,0.0,4.0
939,1993,4,herbert,6.0,0.0,5.0
940,1993,4,lehto,2.0,0.0,8.0
941,1993,4,brundle,0.0,0.0,0.0
942,1993,4,fittipaldi,3.0,0.0,7.0
943,1993,4,alliot,0.0,0.0,14.0
944,1993,4,patrese,2.0,0.0,9.0
945,1993,4,barbazza,1.0,0.0,11.0
946,1993,4,zanardi,1.0,0.0,10.0
947,1993,4,berger,1.0,0.0,12.0
948,1993,4,warwick,0.0,0.0,13.0
949,1993,4,badoer,0.0,0.0,19.0
950,1993,4,alesi,0.0,0.0,15.0
951,1993,4,comas,0.0,0.0,16.0
952,1993,4,suzuki,0.0,0.0,0.0
953,1993,4,barrichello,0.0,0.0,17.0
954,1993,4,alboreto,0.0,0.0,18.0
955,1993,5,prost,24.0,2.0,2.0
956,1993,5,senna,26.0,2.0,1.0
957,1993,5,michael_schumacher,10.0,0.0,4.0
958,1993,5,damon_hill,12.0,0.0,3.0
959,1993,5,blundell,6.0,0.0,5.0
960,1993,5,herbert,6.0,0.0,6.0
961,1993,5,lehto,5.0,0.0,7.0
962,1993,5,patrese,2.0,0.0,11.0
963,1993,5,brundle,4.0,0.0,8.0
964,1993,5,fittipaldi,3.0,0.0,9.0
965,1993,5,alliot,2.0,0.0,10.0
966,1993,5,andretti,0.0,0.0,0.0
967,1993,5,barbazza,2.0,0.0,12.0
968,1993,5,berger,1.0,0.0,14.0
969,1993,5,zanardi,1.0,0.0,13.0
970,1993,5,warwick,0.0,0.0,15.0
971,1993,5,badoer,0.0,0.0,16.0
972,1993,5,alesi,0.0,0.0,17.0
973,1993,5,comas,0.0,0.0,18.0
974,1993,5,suzuki,0.0,0.0,19.0
975,1993,5,barrichello,0.0,0.0,20.0
976,1993,5,alboreto,0.0,0.0,21.0
977,1993,5,boutsen,0.0,0.0,0.0
978,1993,6,senna,32.0,2.0,2.0
979,1993,6,prost,34.0,3.0,1.0
980,1993,6,damon_hill,12.0,0.0,4.0
981,1993,6,michael_schumacher,14.0,0.0,3.0
982,1993,6,blundell,6.0,0.0,5.0
983,1993,6,herbert,6.0,0.0,6.0
984,1993,6,brundle,4.0,0.0,9.0
985,1993,6,fittipaldi,3.0,0.0,10.0
986,1993,6,lehto,5.0,0.0,7.0
987,1993,6,patrese,5.0,0.0,8.0
988,1993,6,alesi,0.0,0.0,18.0
989,1993,6,alliot,2.0,0.0,11.0
990,1993,6,andretti,2.0,0.0,12.0
991,1993,6,barbazza,2.0,0.0,13.0
992,1993,6,berger,2.0,0.0,14.0
993,1993,6,zanardi,1.0,0.0,15.0
994,1993,6,warwick,0.0,0.0,16.0
995,1993,6,badoer,0.0,0.0,17.0
996,1993,6,comas,0.0,0.0,19.0
997,1993,6,barrichello,0.0,0.0,21.0
998,1993,6,suzuki,0.0,0.0,20.0
999,1993,6,cesaris,0.0,0.0,0.0
1000,1993,6,alboreto,0.0,0.0,22.0
1001,1993,6,boutsen,0.0,0.0,23.0
1002,1993,6,wendlinger,0.0,0.0,0.0
1003,1993,7,prost,37.0,3.0,2.0
1004,1993,7,senna,42.0,3.0,1.0
1005,1993,7,damon_hill,18.0,0.0,3.0
1006,1993,7,michael_schumacher,14.0,0.0,4.0
1007,1993,7,brundle,5.0,0.0,7.0
1008,1993,7,blundell,6.0,0.0,5.0
1009,1993,7,herbert,6.0,0.0,6.0
1010,1993,7,fittipaldi,5.0,0.0,8.0
1011,1993,7,lehto,5.0,0.0,9.0
1012,1993,7,patrese,5.0,0.0,10.0
1013,1993,7,berger,2.0,0.0,15.0
1014,1993,7,alesi,4.0,0.0,11.0
1015,1993,7,alliot,2.0,0.0,12.0
1016,1993,7,andretti,2.0,0.0,13.0
1017,1993,7,barbazza,2.0,0.0,14.0
1018,1993,7,zanardi,1.0,0.0,16.0
1019,1993,7,wendlinger,0.0,0.0,25.0
1020,1993,7,warwick,0.0,0.0,17.0
1021,1993,7,badoer,0.0,0.0,18.0
1022,1993,7,comas,0.0,0.0,19.0
1023,1993,7,barrichello,0.0,0.0,20.0
1024,1993,7,suzuki,0.0,0.0,21.0
1025,1993,7,cesaris,0.0,0.0,22.0
1026,1993,7,alboreto,0.0,0.0,23.0
1027,1993,7,boutsen,0.0,0.0,24.0
1028,1993,7,katayama,0.0,0.0,0.0
1029,1993,8,prost,47.0,4.0,1.0
1030,1993,8,senna,42.0,3.0,2.0
1031,1993,8,damon_hill,22.0,0.0,3.0
1032,1993,8,michael_schumacher,20.0,0.0,4.0
1033,1993,8,brundle,7.0,0.0,5.0
1034,1993,8,blundell,6.0,0.0,6.0
1035,1993,8,herbert,6.0,0.0,7.0
1036,1993,8,fittipaldi,5.0,0.0,8.0
1037,1993,8,lehto,5.0,0.0,9.0
1038,1993,8,patrese,5.0,0.0,10.0
1039,1993,8,berger,5.0,0.0,11.0
1040,1993,8,alesi,4.0,0.0,12.0
1041,1993,8,andretti,2.0,0.0,14.0
1042,1993,8,alliot,2.0,0.0,13.0
1043,1993,8,barbazza,2.0,0.0,15.0
1044,1993,8,zanardi,1.0,0.0,16.0
1045,1993,8,wendlinger,1.0,0.0,17.0
1046,1993,8,barrichello,0.0,0.0,21.0
1047,1993,8,warwick,0.0,0.0,18.0
1048,1993,8,badoer,0.0,0.0,19.0
1049,1993,8,comas,0.0,0.0,20.0
1050,1993,8,suzuki,0.0,0.0,22.0
1051,1993,8,cesaris,0.0,0.0,23.0
1052,1993,8,boutsen,0.0,0.0,25.0
1053,1993,8,alboreto,0.0,0.0,24.0
1054,1993,8,katayama,0.0,0.0,26.0
1055,1993,9,prost,57.0,5.0,1.0
1056,1993,9,senna,45.0,3.0,2.0
1057,1993,9,michael_schumacher,24.0,0.0,4.0
1058,1993,9,damon_hill,28.0,0.0,3.0
1059,1993,9,patrese,5.0,0.0,10.0
1060,1993,9,brundle,9.0,0.0,5.0
1061,1993,9,herbert,6.0,0.0,7.0
1062,1993,9,blundell,6.0,0.0,6.0
1063,1993,9,fittipaldi,5.0,0.0,8.0
1064,1993,9,lehto,5.0,0.0,9.0
1065,1993,9,berger,5.0,0.0,11.0
1066,1993,9,alesi,4.0,0.0,12.0
1067,1993,9,andretti,3.0,0.0,13.0
1068,1993,9,alliot,2.0,0.0,14.0
1069,1993,9,barbazza,2.0,0.0,15.0
1070,1993,9,zanardi,1.0,0.0,16.0
1071,1993,9,warwick,0.0,0.0,19.0
1072,1993,9,wendlinger,1.0,0.0,17.0
1073,1993,9,barrichello,0.0,0.0,18.0
1074,1993,9,badoer,0.0,0.0,20.0
1075,1993,9,comas,0.0,0.0,21.0
1076,1993,9,suzuki,0.0,0.0,22.0
1077,1993,9,cesaris,0.0,0.0,23.0
1078,1993,9,boutsen,0.0,0.0,24.0
1079,1993,9,alboreto,0.0,0.0,25.0
1080,1993,9,katayama,0.0,0.0,26.0
1081,1993,10,prost,67.0,6.0,1.0
1082,1993,10,senna,47.0,3.0,2.0
1083,1993,10,michael_schumacher,30.0,0.0,3.0
1084,1993,10,damon_hill,28.0,0.0,4.0
1085,1993,10,patrese,9.0,0.0,5.0
1086,1993,10,blundell,6.0,0.0,8.0
1087,1993,10,brundle,9.0,0.0,6.0
1088,1993,10,herbert,9.0,0.0,7.0
1089,1993,10,berger,5.0,0.0,11.0
1090,1993,10,fittipaldi,5.0,0.0,9.0
1091,1993,10,lehto,5.0,0.0,10.0
1092,1993,10,alesi,4.0,0.0,12.0
1093,1993,10,andretti,3.0,0.0,13.0
1094,1993,10,alliot,2.0,0.0,14.0
1095,1993,10,barbazza,2.0,0.0,15.0
1096,1993,10,zanardi,1.0,0.0,16.0
1097,1993,10,warwick,1.0,0.0,17.0
1098,1993,10,wendlinger,1.0,0.0,18.0
1099,1993,10,barrichello,0.0,0.0,19.0
1100,1993,10,badoer,0.0,0.0,20.0
1101,1993,10,comas,0.0,0.0,21.0
1102,1993,10,suzuki,0.0,0.0,22.0
1103,1993,10,cesaris,0.0,0.0,23.0
1104,1993,10,boutsen,0.0,0.0,24.0
1105,1993,10,alboreto,0.0,0.0,25.0
1106,1993,10,katayama,0.0,0.0,26.0
1107,1993,10,martini,0.0,0.0,0.0
1108,1993,11,prost,77.0,7.0,1.0
1109,1993,11,senna,50.0,3.0,2.0
1110,1993,11,damon_hill,28.0,0.0,4.0
1111,1993,11,michael_schumacher,36.0,0.0,3.0
1112,1993,11,patrese,11.0,0.0,5.0
1113,1993,11,brundle,9.0,0.0,7.0
1114,1993,11,blundell,10.0,0.0,6.0
1115,1993,11,berger,6.0,0.0,9.0
1116,1993,11,herbert,9.0,0.0,8.0
1117,1993,11,fittipaldi,5.0,0.0,10.0
1118,1993,11,lehto,5.0,0.0,11.0
1119,1993,11,alesi,4.0,0.0,12.0
1120,1993,11,warwick,1.0,0.0,17.0
1121,1993,11,andretti,3.0,0.0,13.0
1122,1993,11,alliot,2.0,0.0,14.0
1123,1993,11,wendlinger,1.0,0.0,18.0
1124,1993,11,barbazza,2.0,0.0,15.0
1125,1993,11,zanardi,1.0,0.0,16.0
1126,1993,11,barrichello,0.0,0.0,19.0
1127,1993,11,badoer,0.0,0.0,20.0
1128,1993,11,comas,0.0,0.0,21.0
1129,1993,11,suzuki,0.0,0.0,22.0
1130,1993,11,boutsen,0.0,0.0,24.0
1131,1993,11,cesaris,0.0,0.0,23.0
1132,1993,11,katayama,0.0,0.0,26.0
1133,1993,11,alboreto,0.0,0.0,25.0
1134,1993,11,martini,0.0,0.0,27.0
1135,1993,12,prost,77.0,7.0,1.0
1136,1993,12,senna,50.0,3.0,2.0
1137,1993,12,damon_hill,38.0,1.0,3.0
1138,1993,12,michael_schumacher,36.0,0.0,4.0
1139,1993,12,patrese,17.0,0.0,5.0
1140,1993,12,brundle,11.0,0.0,6.0
1141,1993,12,herbert,9.0,0.0,9.0
1142,1993,12,blundell,10.0,0.0,7.0
1143,1993,12,berger,10.0,0.0,8.0
1144,1993,12,fittipaldi,5.0,0.0,10.0
1145,1993,12,lehto,5.0,0.0,11.0
1146,1993,12,alesi,4.0,0.0,12.0
1147,1993,12,warwick,4.0,0.0,13.0
1148,1993,12,andretti,3.0,0.0,14.0
1149,1993,12,alliot,2.0,0.0,15.0
1150,1993,12,wendlinger,2.0,0.0,16.0
1151,1993,12,barbazza,2.0,0.0,17.0
1152,1993,12,zanardi,1.0,0.0,18.0
1153,1993,12,barrichello,0.0,0.0,19.0
1154,1993,12,badoer,0.0,0.0,20.0
1155,1993,12,comas,0.0,0.0,21.0
1156,1993,12,suzuki,0.0,0.0,22.0
1157,1993,12,boutsen,0.0,0.0,23.0
1158,1993,12,cesaris,0.0,0.0,24.0
1159,1993,12,katayama,0.0,0.0,25.0
1160,1993,12,alboreto,0.0,0.0,26.0
1161,1993,12,martini,0.0,0.0,27.0
1162,1993,13,prost,81.0,7.0,1.0
1163,1993,13,damon_hill,48.0,2.0,3.0
1164,1993,13,senna,53.0,3.0,2.0
1165,1993,13,michael_schumacher,42.0,0.0,4.0
1166,1993,13,patrese,18.0,0.0,5.0
1167,1993,13,brundle,11.0,0.0,6.0
1168,1993,13,herbert,11.0,0.0,7.0
1169,1993,13,alesi,4.0,0.0,12.0
1170,1993,13,blundell,10.0,0.0,8.0
1171,1993,13,berger,10.0,0.0,9.0
1172,1993,13,andretti,3.0,0.0,14.0
1173,1993,13,fittipaldi,5.0,0.0,10.0
1174,1993,13,lehto,5.0,0.0,11.0
1175,1993,13,wendlinger,2.0,0.0,16.0
1176,1993,13,warwick,4.0,0.0,13.0
1177,1993,13,alliot,2.0,0.0,15.0
1178,1993,13,barbazza,2.0,0.0,17.0
1179,1993,13,zanardi,1.0,0.0,18.0
1180,1993,13,comas,0.0,0.0,21.0
1181,1993,13,barrichello,0.0,0.0,19.0
1182,1993,13,badoer,0.0,0.0,20.0
