,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
6454,2007,12,istanbul,liuzzi,1980-08-06,Italian,toro_rosso,15,,+1 Lap,0.0,15
6455,2007,12,istanbul,trulli,1974-07-13,Italian,toyota,9,,+1 Lap,0.0,16
6456,2007,12,istanbul,barrichello,1972-05-23,Brazilian,honda,22,,+1 Lap,0.0,17
6457,2007,12,istanbul,sato,1977-01-28,Japanese,super_aguri,17,,+1 Lap,0.0,18
6458,2007,12,istanbul,vettel,1987-07-03,German,toro_rosso,18,,+1 Lap,0.0,19
6459,2007,12,istanbul,yamamoto,1982-07-09,Japanese,spyker,20,,+2 Laps,0.0,20
6460,2007,12,istanbul,sutil,1983-01-11,German,spyker,19,,Fuel pressure,0.0,21
6461,2007,12,istanbul,webber,1976-08-27,Australian,red_bull,12,,Hydraulics,0.0,22
6462,2007,13,monza,alonso,1981-07-29,Spanish,mclaren,1,4717806.0,Finished,10.0,1
6463,2007,13,monza,hamilton,1985-01-07,British,mclaren,2,4723868.0,Finished,8.0,2
6464,2007,13,monza,raikkonen,1979-10-17,Finnish,ferrari,5,4745131.0,Finished,6.0,3
6465,2007,13,monza,heidfeld,1977-05-10,German,bmw_sauber,4,4774368.0,Finished,5.0,4
6466,2007,13,monza,kubica,1984-12-07,Polish,bmw_sauber,6,4778364.0,Finished,4.0,5
6467,2007,13,monza,rosberg,1985-06-27,German,williams,8,4783616.0,Finished,3.0,6
6468,2007,13,monza,kovalainen,1981-10-19,Finnish,renault,7,4784557.0,Finished,2.0,7
6469,2007,13,monza,button,1980-01-19,British,honda,10,4779974.0,Finished,1.0,8
6470,2007,13,monza,webber,1976-08-27,Australian,red_bull,11,4783685.0,Finished,0.0,9
6471,2007,13,monza,barrichello,1972-05-23,Brazilian,honda,12,4784764.0,Finished,0.0,10
6472,2007,13,monza,trulli,1974-07-13,Italian,toyota,9,4785542.0,Finished,0.0,11
6473,2007,13,monza,fisichella,1973-01-14,Italian,renault,15,,+1 Lap,0.0,12
6474,2007,13,monza,wurz,1974-02-15,Austrian,williams,13,,+1 Lap,0.0,13
6475,2007,13,monza,davidson,1979-04-18,British,super_aguri,14,,+1 Lap,0.0,14
6476,2007,13,monza,ralf_schumacher,1975-06-30,German,toyota,18,,+1 Lap,0.0,15
6477,2007,13,monza,sato,1977-01-28,Japanese,super_aguri,17,,+1 Lap,0.0,16
6478,2007,13,monza,liuzzi,1980-08-06,Italian,toro_rosso,19,,+1 Lap,0.0,17
6479,2007,13,monza,vettel,1987-07-03,German,toro_rosso,16,,+1 Lap,0.0,18
6480,2007,13,monza,sutil,1983-01-11,German,spyker,21,,+1 Lap,0.0,19
6481,2007,13,monza,yamamoto,1982-07-09,Japanese,spyker,22,,+1 Lap,0.0,20
6482,2007,13,monza,massa,1981-04-25,Brazilian,ferrari,3,,Suspension,0.0,21
6483,2007,13,monza,coulthard,1971-03-27,British,red_bull,20,,Accident,0.0,22
6484,2007,14,spa,raikkonen,1979-10-17,Finnish,ferrari,1,4839066.0,Finished,10.0,1
6485,2007,14,spa,massa,1981-04-25,Brazilian,ferrari,2,4843761.0,Finished,8.0,2
6486,2007,14,spa,alonso,1981-07-29,Spanish,mclaren,3,4853409.0,Finished,6.0,3
6487,2007,14,spa,hamilton,1985-01-07,British,mclaren,4,4862681.0,Finished,5.0,4
6488,2007,14,spa,heidfeld,1977-05-10,German,bmw_sauber,6,4890945.0,Finished,4.0,5
6489,2007,14,spa,rosberg,1985-06-27,German,williams,5,4915942.0,Finished,3.0,6
6490,2007,14,spa,webber,1976-08-27,Australian,red_bull,7,4919705.0,Finished,2.0,7
6491,2007,14,spa,kovalainen,1981-10-19,Finnish,renault,9,4924172.0,Finished,1.0,8
6492,2007,14,spa,kubica,1984-12-07,Polish,bmw_sauber,14,4924727.0,Finished,0.0,9
6493,2007,14,spa,ralf_schumacher,1975-06-30,German,toyota,10,4927640.0,Finished,0.0,10
6494,2007,14,spa,trulli,1974-07-13,Italian,toyota,8,4942719.0,Finished,0.0,11
6495,2007,14,spa,liuzzi,1980-08-06,Italian,toro_rosso,13,,+1 Lap,0.0,12
6496,2007,14,spa,barrichello,1972-05-23,Brazilian,honda,17,,+1 Lap,0.0,13
6497,2007,14,spa,sutil,1983-01-11,German,spyker,19,,+1 Lap,0.0,14
6498,2007,14,spa,sato,1977-01-28,Japanese,super_aguri,18,,+1 Lap,0.0,15
6499,2007,14,spa,davidson,1979-04-18,British,super_aguri,20,,+1 Lap,0.0,16
6500,2007,14,spa,yamamoto,1982-07-09,Japanese,spyker,21,,+1 Lap,0.0,17
6501,2007,14,spa,button,1980-01-19,British,honda,12,,Hydraulics,0.0,18
6502,2007,14,spa,wurz,1974-02-15,Austrian,williams,15,,Fuel pressure,0.0,19
6503,2007,14,spa,coulthard,1971-03-27,British,red_bull,11,,Hydraulics,0.0,20
6504,2007,14,spa,vettel,1987-07-03,German,toro_rosso,16,,Steering,0.0,21
6505,2007,14,spa,fisichella,1973-01-14,Italian,renault,22,,Suspension,0.0,22
6506,2007,15,fuji,hamilton,1985-01-07,British,mclaren,1,7234579.0,Finished,10.0,1
6507,2007,15,fuji,kovalainen,1981-10-19,Finnish,renault,11,7242956.0,Finished,8.0,2
6508,2007,15,fuji,raikkonen,1979-10-17,Finnish,ferrari,3,7244057.0,Finished,6.0,3
6509,2007,15,fuji,coulthard,1971-03-27,British,red_bull,12,7254876.0,Finished,5.0,4
6510,2007,15,fuji,fisichella,1973-01-14,Italian,renault,10,7273443.0,Finished,4.0,5
6511,2007,15,fuji,massa,1981-04-25,Brazilian,ferrari,4,7283621.0,Finished,3.0,6
6512,2007,15,fuji,kubica,1984-12-07,Polish,bmw_sauber,9,7283864.0,Finished,2.0,7
6513,2007,15,fuji,sutil,1983-01-11,German,spyker,20,7294708.0,Finished,1.0,8
6514,2007,15,fuji,liuzzi,1980-08-06,Italian,toro_rosso,14,7315201.0,Finished,0.0,9
6515,2007,15,fuji,barrichello,1972-05-23,Brazilian,honda,17,7322921.0,Finished,0.0,10
6516,2007,15,fuji,button,1980-01-19,British,honda,6,,Suspension,0.0,11
6517,2007,15,fuji,yamamoto,1982-07-09,Japanese,spyker,22,,+1 Lap,0.0,12
6518,2007,15,fuji,trulli,1974-07-13,Italian,toyota,13,,+1 Lap,0.0,13
6519,2007,15,fuji,heidfeld,1977-05-10,German,bmw_sauber,5,,Technical,0.0,14
6520,2007,15,fuji,sato,1977-01-28,Japanese,super_aguri,21,,Collision,0.0,15
6521,2007,15,fuji,ralf_schumacher,1975-06-30,German,toyota,15,,Puncture,0.0,16
6522,2007,15,fuji,davidson,1979-04-18,British,super_aguri,19,,Throttle,0.0,17
6523,2007,15,fuji,rosberg,1985-06-27,German,williams,16,,Electronics,0.0,18
6524,2007,15,fuji,vettel,1987-07-03,German,toro_rosso,8,,Collision,0.0,19
6525,2007,15,fuji,webber,1976-08-27,Australian,red_bull,7,,Collision,0.0,20
6526,2007,15,fuji,alonso,1981-07-29,Spanish,mclaren,2,,Accident,0.0,21
6527,2007,15,fuji,wurz,1974-02-15,Austrian,williams,18,,Collision,0.0,22
6528,2007,16,shanghai,raikkonen,1979-10-17,Finnish,ferrari,2,5878395.0,Finished,10.0,1
6529,2007,16,shanghai,alonso,1981-07-29,Spanish,mclaren,4,5888201.0,Finished,8.0,2
6530,2007,16,shanghai,massa,1981-04-25,Brazilian,ferrari,3,5891286.0,Finished,6.0,3
6531,2007,16,shanghai,vettel,1987-07-03,German,toro_rosso,17,5931904.0,Finished,5.0,4
6532,2007,16,shanghai,button,1980-01-19,British,honda,10,5947061.0,Finished,4.0,5
6533,2007,16,shanghai,liuzzi,1980-08-06,Italian,toro_rosso,11,5952068.0,Finished,3.0,6
6534,2007,16,shanghai,heidfeld,1977-05-10,German,bmw_sauber,8,5952619.0,Finished,2.0,7
6535,2007,16,shanghai,coulthard,1971-03-27,British,red_bull,5,5959145.0,Finished,1.0,8
6536,2007,16,shanghai,kovalainen,1981-10-19,Finnish,renault,13,5959581.0,Finished,0.0,9
6537,2007,16,shanghai,webber,1976-08-27,Australian,red_bull,7,5963080.0,Finished,0.0,10
6538,2007,16,shanghai,fisichella,1973-01-14,Italian,renault,18,5965078.0,Finished,0.0,11
6539,2007,16,shanghai,wurz,1974-02-15,Austrian,williams,19,,+1 Lap,0.0,12
6540,2007,16,shanghai,trulli,1974-07-13,Italian,toyota,12,,+1 Lap,0.0,13
6541,2007,16,shanghai,sato,1977-01-28,Japanese,super_aguri,20,,+1 Lap,0.0,14
6542,2007,16,shanghai,barrichello,1972-05-23,Brazilian,honda,16,,+1 Lap,0.0,15
6543,2007,16,shanghai,rosberg,1985-06-27,German,williams,15,,+2 Laps,0.0,16
6544,2007,16,shanghai,yamamoto,1982-07-09,Japanese,spyker,22,,+3 Laps,0.0,17
6545,2007,16,shanghai,kubica,1984-12-07,Polish,bmw_sauber,9,,Hydraulics,0.0,18
6546,2007,16,shanghai,hamilton,1985-01-07,British,mclaren,1,,Spun off,0.0,19
6547,2007,16,shanghai,ralf_schumacher,1975-06-30,German,toyota,6,,Spun off,0.0,20
6548,2007,16,shanghai,sutil,1983-01-11,German,spyker,21,,Accident,0.0,21
6549,2007,16,shanghai,davidson,1979-04-18,British,super_aguri,14,,Brakes,0.0,22
6550,2007,17,interlagos,raikkonen,1979-10-17,Finnish,ferrari,3,5295270.0,Finished,10.0,1
6551,2007,17,interlagos,massa,1981-04-25,Brazilian,ferrari,1,5296763.0,Finished,8.0,2
6552,2007,17,interlagos,alonso,1981-07-29,Spanish,mclaren,4,5352289.0,Finished,6.0,3
6553,2007,17,interlagos,rosberg,1985-06-27,German,williams,10,5358118.0,Finished,5.0,4
6554,2007,17,interlagos,kubica,1984-12-07,Polish,bmw_sauber,7,5366227.0,Finished,4.0,5
6555,2007,17,interlagos,heidfeld,1977-05-10,German,bmw_sauber,6,5366587.0,Finished,3.0,6
6556,2007,17,interlagos,hamilton,1985-01-07,British,mclaren,2,,+1 Lap,2.0,7
6557,2007,17,interlagos,trulli,1974-07-13,Italian,toyota,8,,+1 Lap,1.0,8
6558,2007,17,interlagos,coulthard,1971-03-27,British,red_bull,9,,+1 Lap,0.0,9
6559,2007,17,interlagos,nakajima,1985-01-11,Japanese,williams,19,,+1 Lap,0.0,10
6560,2007,17,interlagos,ralf_schumacher,1975-06-30,German,toyota,15,,+1 Lap,0.0,11
6561,2007,17,interlagos,sato,1977-01-28,Japanese,super_aguri,18,,+2 Laps,0.0,12
6562,2007,17,interlagos,liuzzi,1980-08-06,Italian,toro_rosso,14,,+2 Laps,0.0,13
6563,2007,17,interlagos,davidson,1979-04-18,British,super_aguri,20,,+3 Laps,0.0,14
6564,2007,17,interlagos,sutil,1983-01-11,German,spyker,21,,Brakes,0.0,15
6565,2007,17,interlagos,barrichello,1972-05-23,Brazilian,honda,11,,Engine,0.0,16
6566,2007,17,interlagos,kovalainen,1981-10-19,Finnish,renault,17,,Accident,0.0,17
6567,2007,17,interlagos,vettel,1987-07-03,German,toro_rosso,13,,Hydraulics,0.0,18
6568,2007,17,interlagos,button,1980-01-19,British,honda,16,,Engine,0.0,19
6569,2007,17,interlagos,webber,1976-08-27,Australian,red_bull,5,,Gearbox,0.0,20
6570,2007,17,interlagos,yamamoto,1982-07-09,Japanese,spyker,22,,Collision,0.0,21
6571,2007,17,interlagos,fisichella,1973-01-14,Italian,renault,12,,Collision,0.0,22
6572,2008,1,albert_park,hamilton,1985-01-07,British,mclaren,1,5690616.0,Finished,10.0,1
6573,2008,1,albert_park,heidfeld,1977-05-10,German,bmw_sauber,5,5696094.0,Finished,8.0,2
6574,2008,1,albert_park,rosberg,1985-06-27,German,williams,7,5698779.0,Finished,6.0,3
6575,2008,1,albert_park,alonso,1981-07-29,Spanish,renault,11,5707797.0,Finished,5.0,4
6576,2008,1,albert_park,kovalainen,1981-10-19,Finnish,mclaren,3,5708630.0,Finished,4.0,5
6577,2008,1,albert_park,nakajima,1985-01-11,Japanese,williams,13,,+1 Lap,3.0,6
6578,2008,1,albert_park,bourdais,1979-02-28,French,toro_rosso,17,,Engine,2.0,7
6579,2008,1,albert_park,raikkonen,1979-10-17,Finnish,ferrari,15,,Engine,1.0,8
6580,2008,1,albert_park,kubica,1984-12-07,Polish,bmw_sauber,2,,Collision,0.0,9
6581,2008,1,albert_park,glock,1982-03-18,German,toyota,18,,Accident,0.0,10
6582,2008,1,albert_park,sato,1977-01-28,Japanese,super_aguri,19,,Transmission,0.0,11
6583,2008,1,albert_park,piquet_jr,1985-07-25,Brazilian,renault,20,,Clutch,0.0,12
6584,2008,1,albert_park,massa,1981-04-25,Brazilian,ferrari,4,,Engine,0.0,13
6585,2008,1,albert_park,coulthard,1971-03-27,British,red_bull,8,,Collision,0.0,14
6586,2008,1,albert_park,trulli,1974-07-13,Italian,toyota,6,,Electrical,0.0,15
6587,2008,1,albert_park,sutil,1983-01-11,German,force_india,22,,Hydraulics,0.0,16
6588,2008,1,albert_park,webber,1976-08-27,Australian,red_bull,14,,Collision,0.0,17
6589,2008,1,albert_park,button,1980-01-19,British,honda,12,,Collision,0.0,18
6590,2008,1,albert_park,davidson,1979-04-18,British,super_aguri,21,,Collision,0.0,19
6591,2008,1,albert_park,vettel,1987-07-03,German,toro_rosso,9,,Collision,0.0,20
6592,2008,1,albert_park,fisichella,1973-01-14,Italian,force_india,16,,Collision,0.0,21
6593,2008,1,albert_park,barrichello,1972-05-23,Brazilian,honda,10,,Disqualified,0.0,22
6594,2008,2,sepang,raikkonen,1979-10-17,Finnish,ferrari,2,5478555.0,Finished,10.0,1
6595,2008,2,sepang,kubica,1984-12-07,Polish,bmw_sauber,4,5498125.0,Finished,8.0,2
6596,2008,2,sepang,kovalainen,1981-10-19,Finnish,mclaren,8,5517005.0,Finished,6.0,3
6597,2008,2,sepang,trulli,1974-07-13,Italian,toyota,3,5524387.0,Finished,5.0,4
6598,2008,2,sepang,hamilton,1985-01-07,British,mclaren,9,5525103.0,Finished,4.0,5
6599,2008,2,sepang,heidfeld,1977-05-10,German,bmw_sauber,5,5528388.0,Finished,3.0,6
6600,2008,2,sepang,webber,1976-08-27,Australian,red_bull,6,5546685.0,Finished,2.0,7
6601,2008,2,sepang,alonso,1981-07-29,Spanish,renault,7,5548596.0,Finished,1.0,8
6602,2008,2,sepang,coulthard,1971-03-27,British,red_bull,12,5554775.0,Finished,0.0,9
6603,2008,2,sepang,button,1980-01-19,British,honda,11,5564769.0,Finished,0.0,10
6604,2008,2,sepang,piquet_jr,1985-07-25,Brazilian,renault,13,5570757.0,Finished,0.0,11
6605,2008,2,sepang,fisichella,1973-01-14,Italian,force_india,17,,+1 Lap,0.0,12
6606,2008,2,sepang,barrichello,1972-05-23,Brazilian,honda,14,,+1 Lap,0.0,13
6607,2008,2,sepang,rosberg,1985-06-27,German,williams,16,,+1 Lap,0.0,14
6608,2008,2,sepang,davidson,1979-04-18,British,super_aguri,21,,+1 Lap,0.0,15
6609,2008,2,sepang,sato,1977-01-28,Japanese,super_aguri,19,,+2 Laps,0.0,16
6610,2008,2,sepang,nakajima,1985-01-11,Japanese,williams,22,,+2 Laps,0.0,17
6611,2008,2,sepang,vettel,1987-07-03,German,toro_rosso,15,,Engine,0.0,18
6612,2008,2,sepang,massa,1981-04-25,Brazilian,ferrari,1,,Spun off,0.0,19
6613,2008,2,sepang,sutil,1983-01-11,German,force_india,20,,Hydraulics,0.0,20
6614,2008,2,sepang,glock,1982-03-18,German,toyota,10,,Collision,0.0,21
6615,2008,2,sepang,bourdais,1979-02-28,French,toro_rosso,18,,Spun off,0.0,22
6616,2008,3,bahrain,massa,1981-04-25,Brazilian,ferrari,2,5466970.0,Finished,10.0,1
6617,2008,3,bahrain,raikkonen,1979-10-17,Finnish,ferrari,4,5470309.0,Finished,8.0,2
6618,2008,3,bahrain,kubica,1984-12-07,Polish,bmw_sauber,1,5471968.0,Finished,6.0,3
6619,2008,3,bahrain,heidfeld,1977-05-10,German,bmw_sauber,6,5475379.0,Finished,5.0,4
6620,2008,3,bahrain,kovalainen,1981-10-19,Finnish,mclaren,5,5493759.0,Finished,4.0,5
6621,2008,3,bahrain,trulli,1974-07-13,Italian,toyota,7,5508284.0,Finished,3.0,6
6622,2008,3,bahrain,webber,1976-08-27,Australian,red_bull,11,5512443.0,Finished,2.0,7
6623,2008,3,bahrain,rosberg,1985-06-27,German,williams,8,5522859.0,Finished,1.0,8
6624,2008,3,bahrain,glock,1982-03-18,German,toyota,13,5536470.0,Finished,0.0,9
6625,2008,3,bahrain,alonso,1981-07-29,Spanish,renault,10,5544151.0,Finished,0.0,10
6626,2008,3,bahrain,barrichello,1972-05-23,Brazilian,honda,12,5544832.0,Finished,0.0,11
6627,2008,3,bahrain,fisichella,1973-01-14,Italian,force_india,18,,+1 Lap,0.0,12
6628,2008,3,bahrain,hamilton,1985-01-07,British,mclaren,3,,+1 Lap,0.0,13
6629,2008,3,bahrain,nakajima,1985-01-11,Japanese,williams,16,,+1 Lap,0.0,14
6630,2008,3,bahrain,bourdais,1979-02-28,French,toro_rosso,15,,+1 Lap,0.0,15
6631,2008,3,bahrain,davidson,1979-04-18,British,super_aguri,21,,+1 Lap,0.0,16
6632,2008,3,bahrain,sato,1977-01-28,Japanese,super_aguri,22,,+1 Lap,0.0,17
6633,2008,3,bahrain,coulthard,1971-03-27,British,red_bull,17,,+1 Lap,0.0,18
6634,2008,3,bahrain,sutil,1983-01-11,German,force_india,20,,+2 Laps,0.0,19
6635,2008,3,bahrain,piquet_jr,1985-07-25,Brazilian,renault,14,,Gearbox,0.0,20
6636,2008,3,bahrain,button,1980-01-19,British,honda,9,,Collision,0.0,21
6637,2008,3,bahrain,vettel,1987-07-03,German,toro_rosso,19,,Engine,0.0,22
6638,2008,4,catalunya,raikkonen,1979-10-17,Finnish,ferrari,1,5899051.0,Finished,10.0,1
6639,2008,4,catalunya,massa,1981-04-25,Brazilian,ferrari,3,5902279.0,Finished,8.0,2
6640,2008,4,catalunya,hamilton,1985-01-07,British,mclaren,5,5903238.0,Finished,6.0,3
6641,2008,4,catalunya,kubica,1984-12-07,Polish,bmw_sauber,4,5904745.0,Finished,5.0,4
6642,2008,4,catalunya,webber,1976-08-27,Australian,red_bull,7,5934989.0,Finished,4.0,5
6643,2008,4,catalunya,button,1980-01-19,British,honda,13,5952061.0,Finished,3.0,6
6644,2008,4,catalunya,nakajima,1985-01-11,Japanese,williams,12,5957295.0,Finished,2.0,7
6645,2008,4,catalunya,trulli,1974-07-13,Italian,toyota,8,5958486.0,Finished,1.0,8
6646,2008,4,catalunya,heidfeld,1977-05-10,German,bmw_sauber,9,5962124.0,Finished,0.0,9
6647,2008,4,catalunya,fisichella,1973-01-14,Italian,force_india,19,,+1 Lap,0.0,10
6648,2008,4,catalunya,glock,1982-03-18,German,toyota,14,,+1 Lap,0.0,11
6649,2008,4,catalunya,coulthard,1971-03-27,British,red_bull,17,,+1 Lap,0.0,12
6650,2008,4,catalunya,sato,1977-01-28,Japanese,super_aguri,22,,+1 Lap,0.0,13
6651,2008,4,catalunya,rosberg,1985-06-27,German,williams,15,,Engine,0.0,14
6652,2008,4,catalunya,alonso,1981-07-29,Spanish,renault,2,,Engine,0.0,15
6653,2008,4,catalunya,barrichello,1972-05-23,Brazilian,honda,11,,Collision,0.0,16
6654,2008,4,catalunya,kovalainen,1981-10-19,Finnish,mclaren,6,,Accident,0.0,17
6655,2008,4,catalunya,davidson,1979-04-18,British,super_aguri,21,,Radiator,0.0,18
6656,2008,4,catalunya,bourdais,1979-02-28,French,toro_rosso,16,,Collision,0.0,19
6657,2008,4,catalunya,piquet_jr,1985-07-25,Brazilian,renault,10,,Collision,0.0,20
6658,2008,4,catalunya,sutil,1983-01-11,German,force_india,20,,Collision,0.0,21
6659,2008,4,catalunya,vettel,1987-07-03,German,toro_rosso,18,,Collision,0.0,22
6660,2008,5,istanbul,massa,1981-04-25,Brazilian,ferrari,1,5209451.0,Finished,10.0,1
6661,2008,5,istanbul,hamilton,1985-01-07,British,mclaren,3,5213230.0,Finished,8.0,2
6662,2008,5,istanbul,raikkonen,1979-10-17,Finnish,ferrari,4,5213722.0,Finished,6.0,3
6663,2008,5,istanbul,kubica,1984-12-07,Polish,bmw_sauber,5,5231396.0,Finished,5.0,4
6664,2008,5,istanbul,heidfeld,1977-05-10,German,bmw_sauber,9,5248192.0,Finished,4.0,5
6665,2008,5,istanbul,alonso,1981-07-29,Spanish,renault,7,5263175.0,Finished,3.0,6
6666,2008,5,istanbul,webber,1976-08-27,Australian,red_bull,6,5273680.0,Finished,2.0,7
6667,2008,5,istanbul,rosberg,1985-06-27,German,williams,11,5280857.0,Finished,1.0,8
6668,2008,5,istanbul,coulthard,1971-03-27,British,red_bull,10,5284721.0,Finished,0.0,9
6669,2008,5,istanbul,trulli,1974-07-13,Italian,toyota,8,5285795.0,Finished,0.0,10
6670,2008,5,istanbul,button,1980-01-19,British,honda,13,,+1 Lap,0.0,11
6671,2008,5,istanbul,kovalainen,1981-10-19,Finnish,mclaren,2,,+1 Lap,0.0,12
6672,2008,5,istanbul,glock,1982-03-18,German,toyota,15,,+1 Lap,0.0,13
6673,2008,5,istanbul,barrichello,1972-05-23,Brazilian,honda,12,,+1 Lap,0.0,14
6674,2008,5,istanbul,piquet_jr,1985-07-25,Brazilian,renault,17,,+1 Lap,0.0,15
6675,2008,5,istanbul,sutil,1983-01-11,German,force_india,19,,+1 Lap,0.0,16
6676,2008,5,istanbul,vettel,1987-07-03,German,toro_rosso,14,,+1 Lap,0.0,17
6677,2008,5,istanbul,bourdais,1979-02-28,French,toro_rosso,18,,Suspension,0.0,18
6678,2008,5,istanbul,nakajima,1985-01-11,Japanese,williams,16,,Collision,0.0,19
6679,2008,5,istanbul,fisichella,1973-01-14,Italian,force_india,20,,Collision,0.0,20
6680,2008,6,monaco,hamilton,1985-01-07,British,mclaren,3,7242742.0,Finished,10.0,1
6681,2008,6,monaco,kubica,1984-12-07,Polish,bmw_sauber,5,7245806.0,Finished,8.0,2
6682,2008,6,monaco,massa,1981-04-25,Brazilian,ferrari,1,7247553.0,Finished,6.0,3
6683,2008,6,monaco,webber,1976-08-27,Australian,red_bull,9,7262037.0,Finished,5.0,4
6684,2008,6,monaco,vettel,1987-07-03,German,toro_rosso,19,7267399.0,Finished,4.0,5
6685,2008,6,monaco,barrichello,1972-05-23,Brazilian,honda,14,7271150.0,Finished,3.0,6
6686,2008,6,monaco,nakajima,1985-01-11,Japanese,williams,13,7272922.0,Finished,2.0,7
6687,2008,6,monaco,kovalainen,1981-10-19,Finnish,mclaren,4,7275933.0,Finished,1.0,8
6688,2008,6,monaco,raikkonen,1979-10-17,Finnish,ferrari,2,7276534.0,Finished,0.0,9
6689,2008,6,monaco,alonso,1981-07-29,Spanish,renault,7,,+1 Lap,0.0,10
6690,2008,6,monaco,button,1980-01-19,British,honda,11,,+1 Lap,0.0,11
6691,2008,6,monaco,glock,1982-03-18,German,toyota,10,,+1 Lap,0.0,12
6692,2008,6,monaco,trulli,1974-07-13,Italian,toyota,8,,+1 Lap,0.0,13
6693,2008,6,monaco,heidfeld,1977-05-10,German,bmw_sauber,12,,+4 Laps,0.0,14
6694,2008,6,monaco,sutil,1983-01-11,German,force_india,18,,Collision,0.0,15
6695,2008,6,monaco,rosberg,1985-06-27,German,williams,6,,Accident,0.0,16
6696,2008,6,monaco,piquet_jr,1985-07-25,Brazilian,renault,17,,Accident,0.0,17
6697,2008,6,monaco,fisichella,1973-01-14,Italian,force_india,20,,Gearbox,0.0,18
6698,2008,6,monaco,coulthard,1971-03-27,British,red_bull,15,,Accident,0.0,19
6699,2008,6,monaco,bourdais,1979-02-28,French,toro_rosso,16,,Collision,0.0,20
6700,2008,7,villeneuve,kubica,1984-12-07,Polish,bmw_sauber,2,5784227.0,Finished,10.0,1
6701,2008,7,villeneuve,heidfeld,1977-05-10,German,bmw_sauber,8,5800722.0,Finished,8.0,2
6702,2008,7,villeneuve,coulthard,1971-03-27,British,red_bull,13,5807579.0,Finished,6.0,3
